datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,windgust,windspeed,cloudcover,year,overall_AQI
2021-02-02,34.1,30.0,31.7,93.4,0.249,45.83,"rain,snow",2.6,42.2,31.8,100.0,2021,41.0
2021-02-03,34.1,28.2,31.2,80.5,0.0,0.0,,0.0,20.8,12.7,100.0,2021,26.0
2021-02-04,37.2,28.8,32.3,72.8,0.011,4.17,"rain,snow",0.0,23.3,13.7,73.4,2021,24.0
2021-02-05,39.9,25.9,33.6,84.2,0.011,4.17,rain,0.0,28.0,12.5,74.6,2021,35.0
2021-02-06,42.2,30.7,35.3,54.9,0.0,0.0,,0.0,32.1,21.8,27.9,2021,59.0
2021-02-07,37.0,26.8,30.3,77.2,0.435,33.33,"rain,snow",0.1,23.0,14.7,97.3,2021,58.0
2021-02-08,29.1,19.1,23.8,52.4,0.0,0.0,,0.0,33.6,21.6,37.4,2021,48.0
2021-02-09,27.0,21.6,24.4,74.3,0.176,33.33,snow,0.5,15.2,11.2,95.7,2021,53.0
2021-02-10,29.9,19.5,24.8,62.9,0.0,0.0,,0.0,19.7,13.7,55.0,2021,59.0
2021-02-11,29.1,20.0,24.6,51.1,0.0,0.0,,0.0,24.2,14.8,68.4,2021,59.0
2021-02-12,27.0,11.0,19.4,40.7,0.0,0.0,,0.0,25.3,16.3,63.9,2021,56.0
2021-02-13,28.1,17.1,23.2,50.7,0.0,0.0,,0.0,17.7,14.7,93.6,2021,34.0
2021-02-14,33.2,27.0,29.9,67.4,0.0,0.0,,0.0,17.2,11.1,100.0,2021,25.0
2021-02-15,30.9,27.1,29.6,82.5,0.033,12.5,"rain,snow",0.0,19.0,13.7,100.0,2021,33.0
2021-02-16,39.9,29.9,35.3,95.7,0.639,50.0,"rain,snow",0.0,43.4,22.7,97.9,2021,34.0
2021-02-17,32.0,23.0,27.0,44.3,0.0,0.0,,0.0,33.4,23.8,41.4,2021,27.0
2021-02-18,30.8,24.2,27.2,60.3,0.092,16.67,"rain,snow",0.0,17.0,15.8,99.6,2021,26.0
2021-02-19,29.9,25.1,27.4,89.7,0.424,70.83,"rain,snow",1.1,23.7,15.8,100.0,2021,28.0
2021-02-20,30.9,24.2,27.3,69.0,0.0,0.0,snow,0.5,24.1,15.9,86.4,2021,36.0
2021-02-21,33.2,20.0,26.2,50.5,0.0,0.0,,0.0,26.4,20.5,15.0,2021,36.0
2021-02-22,39.8,20.5,31.1,74.0,0.17,29.17,rain,0.0,31.1,21.6,88.0,2021,32.0
2021-02-23,43.1,34.0,37.6,71.6,0.0,0.0,,0.0,24.2,16.9,79.8,2021,47.0
2021-02-24,48.8,38.0,43.1,55.4,0.0,0.0,,0.0,31.8,20.6,49.6,2021,42.0
2021-02-25,46.1,34.0,42.0,45.2,0.0,0.0,,0.0,35.0,24.0,27.9,2021,30.0
2021-02-26,39.0,28.7,32.6,50.3,0.0,0.0,,0.0,20.1,13.7,34.5,2021,30.0
2021-02-27,46.9,29.9,37.5,87.9,0.178,29.17,"rain,snow",0.0,28.4,13.6,82.0,2021,31.0
2021-02-28,43.1,35.8,38.9,72.7,0.0,0.0,,0.0,22.8,12.6,92.9,2021,36.0
2021-03-01,44.2,29.9,38.4,80.5,0.205,37.5,rain,0.0,47.5,33.5,81.5,2021,37.0
2021-03-02,28.1,12.9,21.6,29.6,0.0,0.0,,0.0,49.6,32.0,23.8,2021,30.0
2021-03-03,47.9,22.9,36.5,38.3,0.0,0.0,,0.0,24.2,17.0,74.6,2021,29.0
2021-03-04,42.1,29.0,36.9,43.2,0.0,0.0,,0.0,34.6,24.9,54.4,2021,35.0
2021-03-05,35.0,24.1,28.8,28.9,0.0,0.0,,0.0,35.5,23.0,85.0,2021,29.0
2021-03-06,35.9,21.7,28.4,36.5,0.0,0.0,,0.0,26.4,18.1,31.9,2021,29.0
2021-03-07,38.0,21.7,30.1,37.1,0.0,0.0,,0.0,21.3,12.7,28.0,2021,28.0
2021-03-08,38.1,24.9,32.2,44.9,0.0,0.0,,0.0,18.1,12.6,31.5,2021,29.0
2021-03-09,60.1,35.9,47.0,34.8,0.0,0.0,,0.0,24.2,17.2,47.3,2021,32.0
2021-03-10,47.9,35.6,41.8,57.4,0.0,0.0,,0.0,19.2,15.9,29.5,2021,37.0
2021-03-11,74.0,37.0,53.1,58.4,0.0,0.0,,0.0,35.6,21.7,81.0,2021,44.0
2021-03-12,65.0,49.9,58.0,30.3,0.0,0.0,,0.0,39.1,22.9,44.8,2021,55.0
2021-03-13,48.8,31.9,41.1,25.6,0.0,0.0,,0.0,40.4,27.5,28.2,2021,37.0
2021-03-14,47.9,26.0,38.1,35.5,0.0,0.0,,0.0,40.1,28.6,63.8,2021,32.0
2021-03-15,29.0,17.1,23.1,28.0,0.0,0.0,,0.0,37.8,24.8,29.4,2021,30.0
2021-03-16,36.1,19.8,27.9,33.0,0.0,0.0,,0.0,22.1,13.7,67.3,2021,26.0
2021-03-17,51.2,31.8,40.8,47.9,0.0,0.0,,0.0,20.8,14.8,46.8,2021,33.0
2021-03-18,48.8,37.4,43.4,74.0,0.576,33.33,rain,0.0,25.2,19.3,94.6,2021,38.0
2021-03-19,43.1,31.9,37.8,35.0,0.018,4.17,rain,0.0,33.9,24.8,46.4,2021,54.0
2021-03-20,60.2,31.6,45.5,25.9,0.0,0.0,,0.0,20.8,12.7,1.1,2021,32.0
2021-03-21,57.9,36.7,47.1,42.0,0.0,0.0,,0.0,13.9,12.7,15.8,2021,34.0
2021-03-22,56.1,34.8,46.5,57.4,0.0,0.0,,0.0,16.3,16.9,12.8,2021,38.0
2021-03-23,55.5,37.8,48.4,71.0,0.0,0.0,,0.0,15.0,14.8,34.2,2021,41.0
2021-03-24,53.2,39.6,47.8,78.3,0.0,0.0,,0.0,14.8,13.6,78.8,2021,37.0
2021-03-25,61.3,46.2,51.4,85.0,0.137,29.17,rain,0.0,16.3,8.0,96.0,2021,41.0
2021-03-26,69.1,54.0,60.6,76.6,0.012,8.33,rain,0.0,43.6,23.9,76.6,2021,48.0
2021-03-27,57.0,43.1,50.1,56.5,0.0,0.0,,0.0,38.8,28.5,38.0,2021,35.0
2021-03-28,58.8,43.0,47.6,83.1,0.564,37.5,rain,0.0,33.3,20.4,99.9,2021,24.0
2021-03-29,53.1,44.0,49.1,41.7,0.113,12.5,rain,0.0,46.0,34.0,49.3,2021,28.0
2021-03-30,59.0,36.8,47.0,44.0,0.0,0.0,,0.0,28.8,20.6,12.6,2021,36.0
2021-03-31,68.0,45.0,57.1,67.3,0.008,4.17,rain,0.0,33.1,23.9,85.4,2021,36.0
2021-04-01,56.9,36.0,47.1,76.2,1.094,45.83,rain,0.0,33.5,22.7,94.9,2021,32.0
2021-04-02,39.8,29.0,34.3,43.0,0.0,0.0,,0.0,34.2,22.5,48.8,2021,28.0
2021-04-03,48.8,30.6,39.1,38.0,0.0,0.0,,0.0,27.6,19.4,27.5,2021,33.0
2021-04-04,61.1,35.5,49.1,26.5,0.0,0.0,,0.0,32.0,20.5,11.7,2021,33.0
2021-04-05,57.0,47.1,52.0,29.6,0.0,0.0,,0.0,34.3,21.7,84.8,2021,33.0
2021-04-06,61.1,46.7,51.4,47.4,0.0,0.0,,0.0,21.9,14.8,84.4,2021,28.0
2021-04-07,57.8,45.8,51.5,63.6,0.0,0.0,,0.0,19.9,13.7,50.7,2021,23.0
2021-04-08,56.1,46.1,52.4,68.9,0.0,0.0,,0.0,19.7,17.0,49.1,2021,27.0
2021-04-09,59.2,43.9,51.7,70.5,0.0,0.0,,0.0,17.2,19.4,34.4,2021,28.0
2021-04-10,74.9,47.8,60.6,62.4,0.0,0.0,,0.0,25.3,15.9,59.6,2021,38.0
2021-04-11,60.1,45.0,49.0,79.8,0.0,0.0,,0.0,26.4,19.4,82.2,2021,32.0
2021-04-12,51.1,43.0,46.6,77.5,0.0,0.0,,0.0,32.1,22.9,94.6,2021,36.0
2021-04-13,56.9,42.8,50.4,61.9,0.0,0.0,,0.0,29.5,18.2,76.6,2021,30.0
2021-04-14,51.4,46.1,48.7,68.1,0.0,0.0,,0.0,19.0,15.9,61.3,2021,30.0
2021-04-15,50.1,43.0,47.5,70.6,0.151,12.5,rain,0.0,24.2,19.4,95.2,2021,28.0
2021-04-16,44.8,35.1,41.0,88.1,1.661,95.83,"rain,snow",0.0,41.8,29.7,100.0,2021,30.0
2021-04-17,49.9,38.9,43.6,71.5,0.091,33.33,rain,0.0,29.1,18.1,99.5,2021,24.0
2021-04-18,61.1,44.0,51.8,55.1,0.0,0.0,,0.0,25.0,15.9,86.2,2021,27.0
2021-04-19,61.2,47.8,55.3,58.8,0.012,4.17,rain,0.0,23.0,17.9,60.8,2021,29.0
2021-04-20,74.9,51.0,63.0,44.4,0.0,0.0,,0.0,34.3,21.7,49.6,2021,41.0
2021-04-21,70.1,42.1,56.7,64.4,0.241,20.83,rain,0.0,36.7,25.2,59.3,2021,40.0
2021-04-22,46.1,35.0,40.6,41.7,0.0,0.0,,0.0,37.0,26.2,54.4,2021,36.0
2021-04-23,60.2,38.8,49.7,34.6,0.0,0.0,,0.0,38.6,26.2,25.4,2021,36.0
2021-04-24,73.1,51.0,61.9,29.5,0.0,0.0,,0.0,25.8,15.9,37.5,2021,47.0
2021-04-25,60.0,50.0,53.5,61.9,0.115,16.67,rain,0.0,18.1,13.7,92.1,2021,42.0
2021-04-26,56.9,47.0,51.2,41.4,0.0,0.0,,0.0,38.9,25.0,30.1,2021,41.0
2021-04-27,69.1,44.9,55.4,30.1,0.0,0.0,,0.0,22.8,17.1,79.6,2021,33.0
2021-04-28,60.0,49.9,53.4,70.1,0.224,16.67,rain,0.0,19.7,12.7,96.2,2021,30.0
2021-04-29,50.1,47.9,49.1,87.9,0.822,50.0,rain,0.0,41.6,10.2,99.1,2021,41.0
2021-04-30,65.0,47.9,55.8,64.1,0.111,16.67,rain,0.0,46.8,28.8,87.9,2021,39.0
2021-05-01,65.0,44.1,53.9,50.0,0.137,12.5,rain,0.0,31.0,24.9,66.6,2021,26.0
2021-05-02,75.8,49.9,63.6,41.1,0.012,4.17,rain,0.0,32.0,21.7,92.3,2021,40.0
2021-05-03,63.2,51.2,58.3,57.2,0.011,4.17,rain,0.0,19.7,14.9,94.4,2021,30.0
2021-05-04,54.1,47.9,50.2,79.9,0.654,54.17,rain,0.0,23.7,19.3,100.0,2021,27.0
2021-05-05,50.0,47.9,48.9,86.6,0.536,58.33,rain,0.0,15.2,10.2,100.0,2021,28.0
2021-05-06,66.8,49.9,58.2,50.6,0.011,4.17,rain,0.0,31.0,17.2,66.7,2021,28.0
2021-05-07,55.3,47.7,52.3,55.0,0.0,0.0,,0.0,25.3,18.2,69.9,2021,23.0
2021-05-08,54.0,46.0,50.8,59.5,0.0,0.0,,0.0,24.4,19.4,96.4,2021,23.0
2021-05-09,69.1,49.7,59.2,45.2,0.0,0.0,,0.0,30.2,21.7,71.4,2021,33.0
2021-05-10,61.1,49.9,54.9,69.3,0.343,25.0,rain,0.0,15.2,11.3,94.9,2021,28.0
2021-05-11,64.9,53.0,58.8,37.6,0.0,0.0,,0.0,34.8,21.8,54.8,2021,29.0
2021-05-12,66.8,47.8,57.2,41.2,0.0,0.0,,0.0,38.0,27.0,46.7,2021,27.0
2021-05-13,69.9,51.6,60.6,40.9,0.0,0.0,,0.0,18.3,10.2,43.2,2021,30.0
2021-05-14,75.7,56.3,65.7,35.6,0.0,0.0,,0.0,28.9,12.5,33.6,2021,34.0
2021-05-15,74.0,61.6,67.3,37.8,0.0,0.0,,0.0,21.9,16.8,67.3,2021,39.0
2021-05-16,78.1,59.7,67.2,38.2,0.011,8.33,rain,0.0,26.4,16.1,77.9,2021,46.0
2021-05-17,74.0,55.7,63.8,54.4,0.0,0.0,,0.0,17.2,15.7,41.2,2021,40.0
2021-05-18,83.0,59.7,72.6,37.8,0.0,0.0,,0.0,25.5,16.0,61.7,2021,43.0
2021-05-19,72.7,63.9,68.1,41.7,0.0,0.0,,0.0,18.3,15.8,51.7,2021,40.0
2021-05-20,68.2,55.7,62.2,61.2,0.0,0.0,,0.0,19.7,17.0,47.2,2021,34.0
2021-05-21,81.0,55.9,67.6,54.3,0.0,0.0,,0.0,20.1,13.8,73.6,2021,36.0
2021-05-22,88.0,62.0,73.6,54.6,0.0,0.0,,0.0,17.9,13.6,89.8,2021,49.0
2021-05-23,89.0,64.9,77.8,51.4,0.0,0.0,,0.0,32.1,20.6,72.3,2021,46.0
2021-05-24,66.8,55.9,61.3,50.6,0.0,0.0,,0.0,26.4,21.4,51.4,2021,40.0
2021-05-25,79.0,53.0,65.5,50.5,0.0,0.0,,0.0,26.4,21.6,67.7,2021,34.0
2021-05-26,91.9,62.9,75.9,59.8,0.21,12.5,rain,0.0,31.1,21.7,62.4,2021,45.0
2021-05-27,82.0,66.0,73.5,56.1,0.085,12.5,rain,0.0,24.6,18.0,73.5,2021,41.0
2021-05-28,64.9,48.8,56.0,52.0,0.526,16.67,rain,0.0,25.3,20.5,93.2,2021,36.0
2021-05-29,51.1,47.0,49.0,81.1,1.636,66.67,rain,0.0,34.8,24.0,100.0,2021,29.0
2021-05-30,51.1,49.9,50.5,82.8,0.717,54.17,rain,0.0,29.7,23.7,100.0,2021,26.0
2021-05-31,62.1,51.1,56.1,77.7,0.157,37.5,rain,0.0,30.0,15.9,88.6,2021,25.0
2021-06-01,76.9,54.8,66.7,51.0,0.0,0.0,,0.0,19.0,15.8,77.1,2021,41.0
2021-06-02,79.0,57.6,69.2,57.7,0.0,0.0,,0.0,20.4,14.7,75.0,2021,45.0
2021-06-03,74.9,60.1,68.2,73.0,0.0,0.0,,0.0,26.4,18.1,95.2,2021,34.0
2021-06-04,80.0,66.7,72.1,74.9,0.106,4.17,rain,0.0,22.6,15.9,90.5,2021,30.0
2021-06-05,91.1,64.8,79.1,59.5,0.0,0.0,,0.0,33.0,20.5,52.2,2021,66.0
2021-06-06,93.8,70.8,84.8,44.5,0.0,0.0,,0.0,23.0,17.1,46.3,2021,56.0
2021-06-07,94.9,73.8,84.7,53.6,0.0,0.0,,0.0,27.7,20.5,31.6,2021,54.0
2021-06-08,93.8,74.8,83.5,62.0,0.0,0.0,,0.0,19.7,14.7,70.3,2021,63.0
2021-06-09,91.0,74.8,80.4,67.7,0.049,12.5,rain,0.0,20.8,14.8,79.5,2021,54.0
2021-06-10,78.9,59.9,68.6,47.2,0.0,0.0,,0.0,24.2,16.0,57.1,2021,46.0
2021-06-11,64.4,57.0,61.7,63.7,0.009,4.17,rain,0.0,17.9,13.7,86.5,2021,23.0
2021-06-12,70.2,60.0,64.5,77.8,0.692,37.5,rain,0.0,15.9,10.0,86.2,2021,34.0
2021-06-13,84.8,61.8,73.1,56.3,0.0,0.0,,0.0,21.9,15.9,37.4,2021,36.0
2021-06-14,67.9,60.9,64.6,80.3,0.53,33.33,rain,0.0,28.4,13.6,84.5,2021,37.0
2021-06-15,72.2,62.2,67.3,84.8,0.029,16.67,rain,0.0,19.7,11.2,86.5,2021,22.0
2021-06-16,75.8,62.9,69.3,49.3,0.0,0.0,,0.0,24.0,17.1,39.5,2021,28.0
2021-06-17,79.0,60.6,71.0,38.1,0.0,0.0,,0.0,21.9,13.5,37.4,2021,39.0
2021-06-18,83.9,60.7,73.8,41.7,0.0,0.0,,0.0,23.3,14.8,45.1,2021,50.0
2021-06-19,89.9,69.1,78.8,51.3,0.002,8.33,rain,0.0,25.3,17.1,90.2,2021,44.0
2021-06-20,88.0,71.8,79.1,53.1,0.0,0.0,,0.0,25.3,15.9,66.4,2021,47.0
2021-06-21,87.1,69.1,78.1,71.7,0.0,0.0,,0.0,31.1,21.8,61.5,2021,37.0
2021-06-22,87.0,65.9,74.0,76.1,0.899,29.17,rain,0.0,26.4,16.1,83.9,2021,57.0
2021-06-23,73.1,58.8,65.3,57.6,0.001,4.17,rain,0.0,23.0,16.8,61.3,2021,25.0
2021-06-24,74.1,59.8,66.0,65.1,0.0,0.0,,0.0,24.2,22.6,31.9,2021,30.0
2021-06-25,68.1,61.1,64.2,86.1,0.094,29.17,rain,0.0,17.9,10.1,99.0,2021,32.0
2021-06-26,85.8,65.9,75.9,74.6,0.0,0.0,,0.0,25.3,19.6,86.5,2021,18.0
2021-06-27,89.0,74.0,81.3,68.4,0.0,0.0,,0.0,31.3,23.9,78.6,2021,26.0
2021-06-28,96.1,75.8,85.8,63.0,0.0,0.0,,0.0,24.1,17.1,60.1,2021,42.0
2021-06-29,98.0,79.9,88.8,57.9,0.0,0.0,,0.0,27.7,14.9,52.1,2021,43.0
2021-06-30,98.0,74.0,85.8,62.7,0.175,20.83,rain,0.0,48.8,15.7,51.7,2021,50.0
2021-07-01,82.9,70.1,76.9,73.9,0.909,16.67,rain,0.0,16.8,14.6,91.2,2021,40.0
2021-07-02,69.1,58.9,63.2,89.6,2.007,54.17,rain,0.0,30.4,18.1,100.0,2021,36.0
2021-07-03,60.1,56.9,58.6,91.4,1.549,54.17,rain,0.0,33.3,18.0,100.0,2021,19.0
2021-07-04,66.8,57.8,61.3,83.8,0.397,25.0,rain,0.0,25.3,11.3,93.0,2021,20.0
2021-07-05,76.9,57.8,66.0,76.2,0.012,4.17,rain,0.0,19.7,14.8,80.8,2021,27.0
2021-07-06,91.1,69.2,77.7,74.3,0.292,20.83,rain,0.0,41.4,24.7,88.6,2021,42.0
2021-07-07,91.1,72.0,80.2,66.9,0.039,4.17,rain,0.0,39.1,14.7,57.9,2021,50.0
2021-07-08,73.1,64.1,67.4,78.1,0.215,20.83,rain,0.0,36.7,76.9,92.5,2021,61.0
2021-07-09,78.1,63.0,69.0,86.5,2.062,62.5,rain,0.0,40.0,21.6,87.9,2021,38.0
2021-07-10,73.9,65.9,70.2,74.7,0.15,16.67,rain,0.0,19.2,11.3,85.6,2021,24.0
2021-07-11,80.9,64.0,71.8,76.3,0.032,12.5,rain,0.0,15.4,11.2,68.9,2021,32.0
2021-07-12,71.0,65.9,67.9,88.3,1.216,33.33,rain,0.0,21.5,14.7,99.9,2021,47.0
2021-07-13,70.0,65.0,66.9,86.4,0.012,4.17,rain,0.0,19.2,11.3,96.8,2021,31.0
2021-07-14,75.0,65.9,70.1,88.4,0.0,0.0,,0.0,19.2,8.0,93.2,2021,20.0
2021-07-15,78.3,71.0,74.1,82.2,0.0,0.0,,0.0,18.3,12.5,50.1,2021,47.0
2021-07-16,93.8,74.8,82.5,67.7,0.019,4.17,rain,0.0,27.6,17.1,67.3,2021,40.0
2021-07-17,79.2,70.0,74.4,74.6,0.179,20.83,rain,0.0,21.3,12.5,82.1,2021,55.0
2021-07-18,73.1,67.9,70.4,87.0,0.314,37.5,rain,0.0,23.0,12.5,100.0,2021,35.0
2021-07-19,72.0,66.8,68.9,87.5,0.002,8.33,rain,0.0,16.3,10.2,96.5,2021,32.0
2021-07-20,88.0,69.0,78.9,65.7,0.0,0.0,,0.0,14.1,10.2,66.7,2021,32.0
2021-07-21,82.9,67.8,76.8,62.6,0.007,4.17,rain,0.0,28.8,20.3,69.5,2021,94.0
2021-07-22,78.3,65.7,71.5,63.6,0.0,0.0,,0.0,18.3,12.5,53.1,2021,66.0
2021-07-23,79.0,68.9,73.4,57.5,0.0,0.0,,0.0,15.2,12.5,67.3,2021,30.0
2021-07-24,76.0,64.7,71.5,61.7,0.0,0.0,,0.0,21.9,12.6,35.1,2021,41.0
2021-07-25,75.8,69.0,71.8,80.1,0.153,20.83,rain,0.0,28.9,22.6,89.5,2021,34.0
2021-07-26,91.9,70.8,81.3,60.3,0.0,0.0,,0.0,21.9,12.7,52.5,2021,42.0
2021-07-27,87.2,70.0,78.0,60.4,0.12,8.33,rain,0.0,31.5,17.0,50.5,2021,104.0
2021-07-28,74.0,66.6,69.5,72.3,0.092,4.17,rain,0.0,19.2,12.5,70.1,2021,82.0
2021-07-29,79.1,65.7,72.0,66.5,0.002,8.33,rain,0.0,32.2,20.5,84.6,2021,44.0
2021-07-30,82.1,66.7,73.8,60.7,0.153,16.67,rain,0.0,35.1,19.3,56.7,2021,32.0
2021-07-31,78.0,60.8,69.1,45.5,0.0,0.0,,0.0,19.7,14.8,32.6,2021,20.0
2021-08-01,77.0,63.7,70.6,55.9,0.0,0.0,,0.0,17.2,19.3,54.3,2021,28.0
2021-08-02,82.0,65.8,74.3,55.7,0.0,0.0,,0.0,24.1,18.1,58.9,2021,28.0
2021-08-03,76.9,64.7,71.8,60.7,0.0,0.0,,0.0,15.4,11.0,70.9,2021,32.0
2021-08-04,74.2,65.9,70.6,75.4,0.033,12.5,rain,0.0,21.3,15.7,96.0,2021,36.0
2021-08-05,70.1,65.9,67.1,88.6,1.961,75.0,rain,0.0,37.6,13.7,99.5,2021,37.0
2021-08-06,89.0,66.7,76.4,71.1,0.0,0.0,,0.0,18.3,13.6,46.8,2021,38.0
2021-08-07,91.9,70.9,80.8,61.3,0.0,0.0,,0.0,20.8,15.8,79.4,2021,45.0
2021-08-08,82.9,72.0,76.5,70.9,0.0,0.0,,0.0,17.4,10.1,94.4,2021,54.0
2021-08-09,75.0,69.1,71.5,83.9,1.08,20.83,rain,0.0,18.8,12.6,97.9,2021,57.0
2021-08-10,74.9,66.8,70.5,84.6,0.077,33.33,rain,0.0,14.3,12.5,95.0,2021,53.0
2021-08-11,92.8,73.1,82.4,71.4,0.0,0.0,,0.0,22.6,18.1,65.6,2021,37.0
2021-08-12,94.9,75.8,84.6,66.9,0.001,4.17,rain,0.0,26.5,19.4,54.6,2021,47.0
2021-08-13,89.9,77.0,82.6,67.4,0.0,0.0,,0.0,17.7,13.7,63.5,2021,46.0
2021-08-14,91.9,78.0,85.5,59.0,0.011,8.33,rain,0.0,24.1,18.1,67.4,2021,38.0
2021-08-15,80.1,69.8,75.2,51.8,0.0,0.0,,0.0,17.9,12.4,49.0,2021,37.0
2021-08-16,77.1,65.6,71.7,64.4,0.0,0.0,,0.0,14.8,11.1,61.0,2021,29.0
2021-08-17,84.8,66.5,75.8,67.0,0.0,0.0,,0.0,18.3,13.7,71.9,2021,33.0
2021-08-18,87.9,71.9,78.6,62.7,0.0,0.0,,0.0,21.9,13.7,85.1,2021,36.0
2021-08-19,85.9,73.1,77.5,80.7,1.146,29.17,rain,0.0,32.2,20.5,92.0,2021,27.0
2021-08-20,80.1,73.1,76.3,82.8,0.05,12.5,rain,0.0,18.1,10.2,95.2,2021,26.0
2021-08-21,82.3,73.1,76.6,82.7,0.0,0.0,,0.0,15.7,14.8,78.7,2021,28.0
2021-08-22,74.1,70.1,72.4,90.1,0.759,33.33,rain,0.0,37.4,25.0,99.7,2021,26.0
2021-08-23,76.1,70.1,72.4,89.4,1.201,25.0,rain,0.0,23.3,13.8,96.2,2021,25.0
2021-08-24,89.9,71.1,79.5,73.5,0.473,12.5,rain,0.0,23.9,14.8,76.3,2021,26.0
2021-08-25,92.0,76.6,83.6,60.4,0.0,0.0,,0.0,11.4,8.9,30.4,2021,40.0
2021-08-26,94.9,75.6,85.5,61.0,0.0,0.0,,0.0,13.6,12.5,25.7,2021,59.0
2021-08-27,87.9,76.9,81.9,66.3,0.0,0.0,,0.0,18.8,11.1,53.7,2021,60.0
2021-08-28,76.9,64.1,69.7,64.0,0.07,12.5,rain,0.0,32.1,20.5,90.3,2021,51.0
2021-08-29,73.1,64.9,68.9,71.3,0.078,16.67,rain,0.0,15.4,9.9,100.0,2021,24.0
2021-08-30,87.1,71.1,78.7,73.7,0.001,4.17,rain,0.0,25.7,18.1,86.5,2021,30.0
2021-08-31,83.9,72.9,78.4,58.6,0.02,8.33,rain,0.0,26.4,16.0,72.3,2021,30.0
2021-09-01,74.6,62.1,70.1,71.0,0.826,41.67,rain,0.0,21.9,19.5,87.5,2021,36.0
2021-09-02,74.9,61.0,66.8,69.5,3.386,37.5,rain,0.0,34.4,23.8,78.9,2021,31.0
2021-09-03,75.8,58.8,67.5,56.2,0.0,0.0,,0.0,19.7,14.7,38.9,2021,21.0
2021-09-04,80.0,62.7,71.4,54.5,0.0,0.0,,0.0,18.3,14.7,25.3,2021,20.0
2021-09-05,74.0,63.9,69.4,74.6,0.012,4.17,rain,0.0,21.5,14.7,86.1,2021,26.0
2021-09-06,83.8,69.1,75.2,63.8,0.038,8.33,rain,0.0,23.0,16.0,60.3,2021,32.0
2021-09-07,80.0,64.7,73.0,52.1,0.0,0.0,,0.0,24.2,15.6,26.4,2021,28.0
2021-09-08,84.8,64.7,74.7,66.4,0.0,0.0,,0.0,30.2,22.7,42.6,2021,40.0
2021-09-09,74.9,69.1,73.6,82.3,0.579,58.33,rain,0.0,24.2,13.7,90.2,2021,34.0
2021-09-10,76.9,64.7,70.6,65.3,0.569,16.67,rain,0.0,26.4,18.2,50.7,2021,33.0
2021-09-11,78.1,59.8,68.7,54.0,0.0,0.0,,0.0,32.2,17.0,23.6,2021,30.0
2021-09-12,83.0,65.7,74.1,67.7,0.0,0.0,,0.0,30.3,22.7,54.3,2021,37.0
2021-09-13,82.1,68.8,75.5,58.4,0.063,12.5,rain,0.0,19.7,13.6,60.5,2021,40.0
2021-09-14,72.1,63.7,68.6,65.9,0.0,0.0,,0.0,16.8,15.9,53.7,2021,37.0
2021-09-15,84.8,67.9,76.7,73.7,0.001,4.17,rain,0.0,28.9,19.5,83.6,2021,36.0
2021-09-16,75.7,65.0,69.4,79.7,0.312,25.0,rain,0.0,21.7,12.6,95.1,2021,44.0
2021-09-17,69.2,65.8,66.7,85.4,0.0,0.0,,0.0,23.0,12.6,99.9,2021,23.0
2021-09-18,73.1,65.9,68.6,85.3,0.029,8.33,rain,0.0,25.3,9.0,81.9,2021,22.0
2021-09-19,71.2,61.8,67.6,67.1,0.289,16.67,rain,0.0,22.4,13.8,50.0,2021,24.0
2021-09-20,71.2,57.5,64.7,69.8,0.0,0.0,,0.0,16.1,13.8,22.0,2021,27.0
2021-09-21,72.1,56.6,65.9,76.9,0.0,0.0,,0.0,14.8,12.5,48.8,2021,24.0
2021-09-22,80.0,66.9,72.4,80.5,0.0,0.0,,0.0,29.8,14.8,88.3,2021,28.0
2021-09-23,81.0,67.9,72.8,79.5,0.031,4.17,rain,0.0,32.1,14.9,72.5,2021,30.0
2021-09-24,79.0,68.1,74.4,77.4,0.005,16.67,rain,0.0,30.2,18.2,98.0,2021,24.0
2021-09-25,73.2,65.0,68.5,67.6,0.012,8.33,rain,0.0,12.1,9.0,84.0,2021,26.0
2021-09-26,75.8,64.7,68.8,64.1,0.563,29.17,rain,0.0,26.4,18.0,62.8,2021,24.0
2021-09-27,75.8,57.5,67.9,56.2,0.0,0.0,,0.0,28.9,17.0,53.9,2021,36.0
2021-09-28,70.9,62.9,68.1,74.5,0.71,45.83,rain,0.0,25.1,15.8,89.3,2021,30.0
2021-09-29,64.2,51.9,59.3,61.6,0.0,0.0,,0.0,21.9,14.6,70.7,2021,38.0
2021-09-30,62.9,54.9,58.3,59.8,0.0,0.0,,0.0,20.8,12.7,76.2,2021,22.0
2021-10-01,66.8,50.8,59.4,57.0,0.0,0.0,,0.0,20.8,14.7,46.9,2021,18.0
2021-10-02,74.9,52.7,63.9,61.0,0.0,0.0,,0.0,25.3,17.0,45.7,2021,29.0
2021-10-03,66.9,58.1,62.6,80.5,0.001,4.17,rain,0.0,16.3,12.6,75.4,2021,29.0
2021-10-04,62.9,56.9,60.4,83.6,0.923,91.67,rain,0.0,24.2,20.4,100.0,2021,26.0
2021-10-05,62.0,55.1,58.1,82.9,0.613,20.83,rain,0.0,19.7,13.7,93.2,2021,20.0
2021-10-06,68.1,55.8,61.9,69.6,0.0,0.0,,0.0,9.4,7.9,37.6,2021,15.0
2021-10-07,72.1,56.6,64.1,73.6,0.0,0.0,,0.0,12.3,9.0,27.5,2021,19.0
